Date,Terms Data
2020-06-01,"{'covid': 201258, '19': 191270, 'covid19': 170188, 'people': 37040, 'amp': 35942, 'new': 32954, 'cases': 32887, 'pandemic': 29738, '2020': 26177, 'us': 24327, 'trump': 22079, 'via': 20726, 'NaN': 20391, 'virus': 19345, 'news': 18798, 'lockdown': 18530, 'casos': 18337, 'like': 18049, 'deaths': 16904, 'health': 16557, 'one': 16028, 'get': 15623, 'time': 15473, 'si': 15138, 'world': 14387, '000': 13837, 'may': 13713, 'crisis': 13509, 'today': 12854, 'di': 12834, 'government': 12797, 'da': 12308, 'still': 12247, 'help': 11964, 'due': 11844, 'know': 11622, 'june': 11598, 'need': 11570, 'please': 11565, 'back': 11490, 'country': 10946, 'home': 10924, 'pandemia': 10786, 'total': 10652, 'anonymous': 10651, 'going': 10606, 'could': 10598, 'protests': 10452, 'na': 10368, 'read': 10356, 'many': 10328, 'would': 10306, 'death': 10204, 'see': 10198, '10': 10162, 'uk': 10110, 'day': 10108, 'realdonaldtrump': 10003, 'go': 9996, 'first': 9798, 'china': 9739, 'il': 9666, 'social': 9655, 'india': 9539, 'work': 9237, 'corona': 9059, 'positive': 9016, 'take': 8993, 'even': 8798, 'support': 8661, 'good': 8513, 'ebola': 8470, 're': 8439, 'state': 8438, 'right': 8341, 'also': 8239, 'make': 8095, 'live': 8087, 'test': 8069, 'america': 8038, 'et': 7944, 'think': 7906, 'spread': 7865, 'says': 7802, 'em': 7795, 'business': 7674, 'usa': 7654, 'let': 7635, 'public': 7581, 'care': 7576, 'per': 7562, 'way': 7561, 'free': 7549, 'black': 7476, 'the': 7456, 'want': 7456, 'stay': 7273, 'testing': 7220, 'year': 7173, 'safe': 7138}"
2020-06-02,"{'covid': 219113, '19': 208844, 'covid19': 187702, 'people': 40448, 'amp': 39452, 'new': 35221, 'cases': 33803, 'pandemic': 31497, 'us': 25186, 'via': 22885, '2020': 22271, 'casos': 20626, 'trump': 20094, 'deaths': 19683, 'news': 19609, 'virus': 18913, 'health': 18460, 'like': 17877, 'get': 17088, 'one': 16862, '000': 16821, 'time': 15880, 'crisis': 15355, 'lockdown': 15317, 'di': 14581, 'world': 14319, 'si': 14277, 'government': 14155, 'da': 14142, 'help': 14040, '10': 13168, 'china': 13106, 'still': 13073, 'need': 12984, 'please': 12882, 'due': 12771, 'death': 12689, 'realdonaldtrump': 12405, 'uk': 12377, 'know': 12190, 'pandemia': 11940, 'read': 11924, 'NaN': 11748, 'today': 11663, 'may': 11655, 'would': 11367, 'total': 11250, 'june': 11098, 'social': 11003, 'na': 10958, 'could': 10910, 'going': 10847, 'home': 10649, 'see': 10633, 'corona': 10552, 'back': 10507, 'day': 10302, 'et': 10215, 'many': 10129, 'india': 10111, 'country': 10110, 'em': 10002, 'work': 9978, 'take': 9933, 'go': 9897, 'positive': 9726, 'even': 9526, 'protests': 9332, 'il': 9102, 'also': 8959, 'support': 8933, 'first': 8818, 'test': 8800, 'says': 8755, 'good': 8739, 'black': 8721, 'public': 8701, 'care': 8682, 're': 8652, 'state': 8625, 'right': 8446, 'live': 8342, 'usa': 8332, 'patients': 8306, 'testing': 8244, 'des': 8232, 'make': 8157, 'risk': 8084, 'per': 8020, 'report': 8020, 'data': 7980, 'want': 7948, 'business': 7894, 'du': 7886, 'spread': 7873, 'think': 7860, 'die': 7839, 'well': 7765, 'latest': 7602, 'must': 7463}"
2020-06-03,"{'covid': 224508, '19': 213502, 'covid19': 184428, 'people': 40662, 'amp': 39681, 'new': 35127, 'cases': 33609, 'pandemic': 33469, 'us': 27082, 'via': 24269, 'NaN': 20651, 'deaths': 19932, 'news': 19702, 'di': 19435, '2020': 19051, 'health': 19045, 'casos': 18822, 'virus': 18642, 'get': 18086, 'trump': 17922, 'one': 17835, 'like': 17758, '000': 16746, 'crisis': 15719, 'time': 15595, 'da': 15505, 'help': 15231, 'world': 14806, 'government': 14758, 'lockdown': 14594, 'na': 14066, 'still': 13932, 'need': 13247, 'si': 13164, 'due': 13073, 'please': 13039, 'uk': 12762, 'may': 12573, 'today': 12387, 'pandemia': 12075, 'many': 12074, 'would': 12048, 'social': 11929, 'june': 11750, 'positive': 11505, 'know': 11469, 'total': 11334, 'see': 11227, 'work': 11118, 'back': 11044, 'china': 11029, 'death': 11012, 'going': 10971, 'covid_19': 10937, 'go': 10637, 'could': 10634, 'says': 10550, 'realdonaldtrump': 10407, 'test': 10309, 'day': 10255, 'home': 10235, 'take': 10069, 'corona': 10041, 'et': 10016, 'black': 10004, 'state': 9837, 'country': 9594, 'support': 9564, 'even': 9557, 'protests': 9473, '10': 9454, 'il': 9375, 'eu': 9267, 'em': 9173, 'testing': 9150, 'care': 9126, 'data': 9120, 'good': 9111, 'dan': 9049, 'per': 9048, 'also': 8973, 'des': 8877, 'well': 8843, 'read': 8814, 'first': 8777, 'business': 8746, 'india': 8718, 'response': 8605, 'spread': 8540, 're': 8475, 'patients': 8455, 'com': 8429, 'public': 8409, 'think': 8248, 'live': 8238, 'right': 8223, 'make': 8206, 'said': 8174, 'risk': 8167, 'die': 8103}"
2020-06-04,"{'covid': 218070, '19': 205036, 'covid19': 166229, 'amp': 37574, 'people': 35568, 'cases': 34019, 'new': 32782, 'pandemic': 31360, 'via': 23496, 'us': 21923, 'NaN': 20745, 'casos': 18929, 'news': 18669, 'virus': 18209, 'health': 18022, '2020': 17485, 'deaths': 17350, 'get': 16826, 'one': 16609, 'like': 16281, 'time': 14885, 'crisis': 14566, '000': 14248, 'trump': 14031, 'lockdown': 13659, 'da': 13650, 'positive': 13507, 'si': 13500, 'floyd': 13118, 'help': 13088, 'di': 13076, 'world': 13003, 'death': 13002, 'still': 12530, 'covidー19': 12407, 'government': 12061, 'pandemia': 11954, 'na': 11918, 'need': 11841, 'would': 11727, 'due': 11695, 'may': 11601, 'please': 11527, 'george': 11356, 'know': 11187, 'total': 11176, 'today': 10937, 'day': 10913, 'could': 10730, 'social': 10730, 'see': 10557, 'many': 10432, 'june': 10412, 'uk': 10362, 'read': 10180, 'work': 10135, 'back': 10120, 'go': 10020, 'corona': 9977, 'test': 9888, 'going': 9627, 'et': 9603, 'realdonaldtrump': 9569, 'says': 9566, 'home': 9468, 'state': 9466, 'even': 9193, 'china': 9133, 'tested': 9017, 'support': 9003, 'also': 8996, '10': 8766, 'take': 8697, 'il': 8683, 'india': 8565, 'protests': 8535, 'des': 8311, 'em': 8300, 'per': 8296, 'business': 8267, 'good': 8241, 'testing': 8186, 'right': 8148, 're': 8141, 'die': 8027, 'live': 8027, 'care': 8021, 'spread': 7991, 'public': 7975, 'make': 7966, 'well': 7955, 'data': 7894, 'du': 7863, 'country': 7862, 'first': 7740, 'think': 7711, 'patients': 7702, 'police': 7609, 'mil': 7556, '24': 7511}"
2020-06-05,"{'covid': 209458, '19': 198248, 'covid19': 165988, 'people': 38359, 'amp': 36910, 'cases': 35005, 'new': 34136, 'pandemic': 31741, 'via': 24145, 'us': 22806, 'news': 20180, 'deaths': 20048, 'trump': 18646, 'health': 18107, 'casos': 17466, 'virus': 17083, 'one': 16741, 'like': 16530, '2020': 16391, 'get': 16124, '000': 16008, 'da': 15991, 'time': 15724, 'NaN': 14734, 'world': 14123, 'lockdown': 13931, 'help': 13416, 'si': 13275, 'crisis': 13047, 'di': 12661, 'pandemia': 12648, 'due': 12638, 'still': 12330, 'realdonaldtrump': 12237, 'day': 12231, 'today': 11948, 'may': 11748, 'government': 11695, 'need': 11637, 'death': 11308, 'would': 11178, 'back': 11113, 'covidー19': 11108, 'total': 11053, 'go': 11004, 'know': 10885, 'june': 10706, 'please': 10590, 'work': 10546, 'see': 10532, 'em': 10437, 'uk': 10423, 'could': 10321, 'going': 10308, 'na': 10122, 'many': 10117, 'social': 9798, 'black': 9657, 'read': 9594, 'good': 9436, 'test': 9315, 'positive': 9292, 'não': 9226, 'home': 9205, 'take': 9025, 'says': 8997, 'country': 8956, 'protests': 8935, 'masks': 8932, 'state': 8884, 'patients': 8815, 'police': 8811, 'et': 8761, 'even': 8757, 'corona': 8717, '10': 8708, 'brasil': 8691, 'public': 8644, 'china': 8558, 'also': 8539, 'com': 8520, 're': 8475, 'first': 8355, 'support': 8349, 'right': 8136, 'india': 8097, 'data': 8094, 'il': 8070, 'lives': 7921, 'per': 7821, 'make': 7773, 'economy': 7765, 'des': 7748, 'du': 7719, 'response': 7670, 'think': 7609, 'spread': 7598, 'live': 7571, 'well': 7571, 'care': 7567}"
2020-06-06,"{'covid': 171276, '19': 160974, 'covid19': 142579, 'cases': 33594, 'people': 33375, 'amp': 29460, 'new': 27173, 'da': 23099, 'pandemic': 21894, 'via': 19218, 'us': 17773, 'casos': 17166, 'trump': 17119, 'news': 16522, 'deaths': 16231, 'virus': 15240, 'like': 14933, 'health': 14555, 'one': 14444, 'não': 13788, 'get': 13358, '2020': 12904, 'time': 12589, '000': 12212, 'lockdown': 11704, 'world': 11320, 'si': 11276, 'day': 10956, 'total': 10827, 'em': 10621, 'india': 10435, 'pandemia': 9974, 'di': 9956, 'brasil': 9905, 'still': 9804, 'know': 9739, 'help': 9701, 'due': 9688, 'com': 9660, 'death': 9659, 'protests': 9516, 'na': 9504, 'would': 9469, 'realdonaldtrump': 9377, 'please': 9300, 'go': 9183, 'government': 9140, 'today': 9054, 'china': 8958, 'read': 8830, 'going': 8827, 'social': 8761, 'need': 8725, 'see': 8701, 'corona': 8697, 'could': 8651, 'crisis': 8535, 'many': 8430, 'masks': 8335, 'patients': 8291, 'home': 8238, 'good': 8050, 'back': 8003, 'mais': 7762, 'uk': 7690, 'even': 7679, 'may': 7628, 'test': 7559, 'spread': 7500, 'country': 7473, 'lives': 7429, 'june': 7367, 'work': 7337, 'public': 7305, 'mask': 7260, 'black': 7229, 'take': 7138, '10': 7128, 'also': 7096, 'um': 6996, 'positive': 6978, 'state': 6925, 'think': 6892, 'bolsonaro': 6875, 'number': 6868, 'care': 6748, 'right': 6665, 're': 6608, 'país': 6554, 'il': 6504, 'well': 6501, 'per': 6413, 'die': 6412, '24': 6393, 'first': 6354, 'police': 6299, 'make': 6224, 'protest': 6198, 'stay': 6152, 'risk': 6150}"
2020-06-07,"{'covid': 162570, '19': 152674, 'covid19': 144295, 'cases': 36179, 'people': 31884, 'amp': 27826, 'new': 26875, 'pandemic': 20644, 'deaths': 18535, 'casos': 18274, 'via': 17244, 'us': 16789, '000': 16738, 'virus': 15971, 'news': 15405, 'da': 15262, 'trump': 14443, 'like': 14106, 'health': 13651, 'one': 13368, '2020': 12906, 'lockdown': 12864, 'get': 12604, 'china': 12573, 'world': 12290, 'time': 11730, 'si': 11714, 'death': 11611, 'total': 11588, 'realdonaldtrump': 10335, 'di': 10236, 'india': 10165, 'day': 9820, 'protests': 9653, 'government': 9650, 'não': 9564, 'still': 9508, 'pandemia': 9483, 'corona': 9452, 'please': 9079, 'crisis': 9021, 'would': 8902, 'know': 8894, 'em': 8658, 'many': 8521, 'help': 8509, 'need': 8508, 'see': 8398, 'go': 8335, 'due': 8262, 'na': 8208, 'brasil': 8122, 'going': 7966, 'social': 7922, 'today': 7635, 'could': 7439, 'june': 7399, 'home': 7368, 'even': 7361, 'uk': 7314, 'lives': 7258, 'positive': 7247, 'country': 7217, '24': 7144, 'read': 7132, 'il': 7114, 'good': 7110, 'com': 7108, 'may': 7073, 'back': 7015, '10': 6955, 'spread': 6885, 'also': 6798, 'state': 6764, 'take': 6710, 'global': 6693, 'test': 6593, 'per': 6554, 'says': 6515, 'care': 6505, 'work': 6435, 'patients': 6433, 'die': 6432, 'black': 6408, 'think': 6386, 'data': 6375, 'number': 6288, 'right': 6152, 'país': 6149, 'et': 6092, 'last': 6000, 'well': 5989, 'first': 5887, 'since': 5860, 'usa': 5820, 'economy': 5757, 'make': 5748, 'live': 5733, 're': 5722, 'toll': 5720}"
2020-06-08,"{'covid': 213864, '19': 201153, 'covid19': 185252, 'new': 47389, 'cases': 41196, 'amp': 35401, 'people': 33097, 'pandemic': 30208, 'via': 23015, 'us': 22049, 'casos': 21915, 'da': 21112, 'news': 20732, 'virus': 19761, 'deaths': 18611, 'health': 17800, '2020': 16646, 'like': 16344, 'get': 16141, 'trump': 15761, '000': 15684, 'lockdown': 14810, 'one': 14638, 'time': 14500, 'world': 14197, 'si': 13582, 'realdonaldtrump': 13344, 'crisis': 12937, 'di': 12827, 'pandemia': 12198, 'help': 12194, 'still': 11823, 'today': 11618, 'june': 11530, 'says': 11511, 'zealand': 11468, 'total': 11359, 'due': 11250, 'please': 11239, 'china': 11227, 'day': 11195, 'spread': 11192, 'know': 11070, 'não': 11058, 'need': 11047, 'em': 10719, 'read': 10644, 'would': 10641, 'government': 10640, 'positive': 10475, 'back': 10377, 'see': 10337, 'corona': 10275, 'social': 10168, 'country': 10086, 'many': 10044, 'may': 9987, 'na': 9876, 'work': 9854, 'go': 9782, 'could': 9670, 'death': 9644, 'state': 9638, 'test': 9630, 'com': 9614, 'good': 9572, 'home': 9496, 'uk': 9492, 'et': 9198, 'free': 9048, '10': 9044, 'well': 9042, 'india': 8939, 'going': 8813, 'take': 8796, 'il': 8479, 'even': 8427, 'last': 8329, 'also': 8261, 'first': 8237, 'data': 8237, 'per': 8153, 're': 8072, 'patients': 7997, 'economy': 7997, 'support': 7901, 'care': 7861, 'des': 7819, 'live': 7804, 'protests': 7591, 'brasil': 7481, 'global': 7398, 'number': 7352, 'covid_19': 7331, 'salud': 7256, 'since': 7242, 'days': 7230, 'du': 7215, 'business': 7164, 'mais': 7139}"
2020-06-09,"{'covid': 216173, '19': 204190, 'covid19': 155199, 'new': 37634, 'cases': 36683, 'amp': 34160, 'people': 32617, 'pandemic': 30849, 'via': 22827, 'us': 20309, 'news': 19485, 'casos': 19470, 'virus': 18849, 'da': 18085, 'health': 17942, 'deaths': 17230, '2020': 16398, 'spread': 15329, 'like': 14796, '000': 14703, 'get': 14548, 'time': 14503, 'one': 14165, 'crisis': 13640, 'world': 13533, 'di': 13250, 'trump': 12976, 'help': 12635, 'si': 12446, 'says': 12402, 'lockdown': 12371, 'may': 12034, 'pandemia': 11883, 'back': 11682, 'still': 11613, 'china': 11264, 'due': 11245, 'realdonaldtrump': 11067, 'need': 10885, 'total': 10799, 'asymptomatic': 10769, 'know': 10748, 'june': 10623, 'government': 10612, 'please': 10598, 'today': 10471, 'oms': 10384, 'não': 10313, 'positive': 10296, 'day': 10271, 'corona': 10149, 'state': 9826, 'em': 9791, 'test': 9682, 'read': 9661, 'see': 9631, 'would': 9507, 'could': 9501, '10': 9395, 'many': 9375, 'home': 9236, 'na': 8976, 'go': 8876, 'social': 8844, 'work': 8694, 'going': 8678, 'death': 8495, 'com': 8396, 'good': 8305, 'et': 8185, 'take': 8145, 'covid_19': 8125, 'uk': 8123, 'even': 8054, 'data': 7993, 'country': 7908, 'care': 7881, 'india': 7829, 'dan': 7811, 'salud': 7761, 'live': 7756, 'first': 7738, 'patients': 7592, 'per': 7584, 're': 7580, 'support': 7560, 'also': 7524, 'il': 7476, 'testing': 7412, 'hospital': 7236, 'well': 7132, 'last': 7121, 'rare': 7105, 'said': 7077, 'states': 7002, 'du': 6881, 'país': 6859, 'business': 6814, 'number': 6811, 'make': 6727}"
2020-06-10,"{'covid': 212951, '19': 203239, 'covid19': 170405, 'cases': 39991, 'amp': 37911, 'new': 35079, 'people': 33596, 'pandemic': 32244, 'via': 24512, 'us': 21211, 'casos': 20660, 'news': 19368, 'health': 18190, '10': 18172, 'virus': 17432, '2020': 17417, 'deaths': 16710, 'one': 16250, 'like': 15916, 'time': 15388, 'get': 15288, 'trump': 15193, 'lockdown': 14478, '000': 13946, 'crisis': 13917, 'help': 13193, 'world': 13024, 'says': 12718, 'si': 12648, 'due': 12601, 'could': 12522, 'day': 12396, 'see': 12194, 'di': 12038, 'still': 12028, 'da': 12022, 'realdonaldtrump': 11765, 'need': 11497, 'pandemia': 11457, 'know': 11416, 'back': 11324, 'would': 11301, 'please': 11275, 'today': 10999, 'uk': 10956, 'june': 10837, 'read': 10747, 'total': 10525, 'government': 10388, 'china': 10360, 'spread': 10268, 'many': 10194, 'may': 10123, 'go': 10108, 'positive': 10018, 'state': 9971, 'work': 9951, 'going': 9710, 'states': 9410, 'test': 9178, 'death': 9130, 'testing': 9087, 'corona': 9068, 'home': 8952, 'first': 8933, 'et': 8886, 'na': 8825, 'even': 8685, 'india': 8620, 'take': 8612, 'social': 8509, 'care': 8399, 'salud': 8362, 'support': 8341, 'good': 8311, 'covid__19': 8241, 'country': 8198, 'live': 8130, 'business': 8103, 're': 8082, 'also': 8046, 'hospital': 8013, 'em': 7826, 'per': 7725, 'economy': 7718, 'patients': 7667, 'des': 7656, 'number': 7624, 'year': 7559, 'response': 7305, 'well': 7283, 'said': 7242, 'data': 7217, 'make': 7204, 'think': 7187, 'post': 7183, 'since': 7169, 'il': 7155, 'latest': 7081, 'days': 7067}"
2020-06-11,"{'covid': 230501, '19': 217747, 'covid19': 188044, 'cases': 49626, 'amp': 42736, 'people': 37551, 'new': 37423, 'pandemic': 35261, 'us': 28141, 'via': 25844, 'trump': 23869, 'casos': 20887, 'health': 20157, 'news': 20001, 'virus': 19629, 'one': 19444, '000': 19203, 'deaths': 19108, 'like': 18952, 'get': 18721, '2020': 18115, 'time': 16305, 'realdonaldtrump': 15507, 'crisis': 14086, 'help': 13931, '11': 13839, 'could': 13485, 'lockdown': 13452, 'due': 13312, 'day': 13119, 'need': 12908, 'today': 12858, 'still': 12833, 'di': 12813, 'si': 12760, 'world': 12742, 'know': 12712, '10': 12631, 'would': 12297, 'da': 12257, 'please': 12129, 'pandemia': 12110, 'see': 12068, 'many': 11864, 'june': 11656, 'back': 11459, 'going': 11459, 'go': 11391, 'state': 11270, 'total': 11257, 'home': 11042, 'says': 10929, 'government': 10886, 'social': 10727, 'work': 10646, 'india': 10598, 'may': 10592, 'read': 10454, 'first': 10204, 'million': 10191, 'death': 10164, 'positive': 10144, 'even': 10096, 'test': 10071, 'states': 9972, 'corona': 9948, 'china': 9943, 're': 9870, 'post': 9543, 'take': 9519, 'care': 9439, 'good': 9427, 'support': 9300, 'spread': 9128, 'em': 9036, 'salud': 9017, 'country': 8877, 'na': 8875, 'well': 8745, 'public': 8727, 'testing': 8696, 'et': 8671, 'uk': 8669, 'live': 8667, 'also': 8648, 'make': 8507, 'masks': 8472, 'patients': 8461, 'think': 8377, 'number': 8360, 'mask': 8312, 'since': 8274, 'economy': 8249, 'said': 8156, 'hospital': 7921, 'per': 7901, 'safe': 7886, 'business': 7858, 'wave': 7837, 'the': 7660}"
2020-06-12,"{'covid': 208480, '19': 195240, 'covid19': 183902, 'cases': 43898, 'amp': 38173, 'people': 36162, 'new': 35664, 'pandemic': 30685, 'trump': 27309, 'via': 23462, 'us': 22030, 'news': 18968, 'health': 18865, 'casos': 18452, 'virus': 18450, 'like': 18382, 'get': 18368, 'one': 17718, '2020': 17629, 'deaths': 16380, '000': 15698, 'time': 14771, 'crisis': 13816, 'day': 13520, 'lockdown': 13043, 'si': 12863, '12': 12703, 'realdonaldtrump': 12669, 'da': 12560, 'help': 12429, 'di': 12240, 'world': 12106, 'still': 12061, 'india': 11877, 'today': 11875, 'due': 11707, 'need': 11557, 'know': 11541, 'could': 11433, 'go': 11221, 'pandemia': 11162, 'government': 11062, 'back': 11037, 'see': 10970, 'would': 10836, 'june': 10770, 'please': 10587, 'total': 10561, 'may': 10516, 'many': 10514, 'state': 10477, 'going': 10289, 'read': 10015, 'care': 9676, 'rally': 9671, 'first': 9617, 'corona': 9578, 'social': 9532, 'uk': 9336, 'work': 9304, 'home': 9293, 'em': 9280, '10': 9258, 'even': 9181, 'says': 9169, 'positive': 9019, 'good': 8962, 're': 8962, 'take': 8892, 'spread': 8883, 'na': 8842, 'china': 8802, 'death': 8777, 'hospital': 8705, 'mask': 8702, 'masks': 8410, 'public': 8355, 'patients': 8206, 'country': 8195, 'live': 8177, 'say': 8083, 'test': 8040, 'make': 8036, 'also': 8010, 'testing': 7962, 'et': 7957, 'states': 7956, '20': 7831, 'support': 7811, 'die': 7810, 'economy': 7795, 'well': 7734, 'risk': 7727, 'com': 7675, 'think': 7672, 'second': 7603, 'right': 7573, 'number': 7545, 'não': 7516, 'per': 7496}"
2020-06-13,"{'covid': 160232, '19': 149118, 'covid19': 134635, 'cases': 37042, 'new': 28465, 'people': 28055, 'amp': 27168, 'pandemic': 20900, 'via': 17987, 'trump': 17047, 'casos': 16634, 'get': 16258, 'us': 16205, 'news': 15425, 'virus': 15223, 'health': 14662, 'deaths': 13948, '2020': 13805, 'like': 13688, 'one': 13520, 'positive': 12242, 'si': 11864, '000': 11087, 'time': 11087, 'realdonaldtrump': 10943, 'lockdown': 10430, 'india': 10376, 'di': 10163, 'world': 10095, 'da': 9958, 'china': 9394, 'total': 9357, '13': 9152, 'day': 9132, 'well': 9029, 'still': 8983, 'need': 8899, 'please': 8772, 'may': 8711, 'go': 8676, 'corona': 8580, 'know': 8543, 'crisis': 8418, 'would': 8348, 'death': 8312, 'hospital': 8271, 'help': 8156, 'pandemia': 8058, 'could': 8036, 'due': 8015, 'back': 8007, 'today': 7853, 'going': 7794, 'state': 7744, 'see': 7733, 'many': 7540, 'test': 7511, 'june': 7216, 'government': 7197, 'good': 7184, 'mask': 7165, 'social': 7146, 'home': 7058, 'masks': 6991, 'read': 6956, '12': 6936, 'make': 6891, 'na': 6886, 'even': 6852, 'patients': 6787, 'take': 6729, 'first': 6724, 'spread': 6696, 're': 6682, 'country': 6656, 'says': 6491, 'soon': 6211, 'care': 6210, 'em': 6113, 'work': 6113, 'et': 6087, 'number': 6069, 'also': 6048, 'tested': 6019, 'right': 5983, '24': 5972, 'país': 5935, 'per': 5916, 'il': 5904, 'think': 5901, 'want': 5889, 'salud': 5887, '10': 5877, 'stay': 5877, 'vaccine': 5861, 'tests': 5849, 'beijing': 5778, 'second': 5777, 'uk': 5723, 'live': 5721}"
2020-06-14,"{'covid': 150398, '19': 141077, 'covid19': 126592, 'cases': 37523, 'new': 29093, 'people': 27702, 'amp': 24402, 'pandemic': 19082, 'casos': 16769, 'via': 16739, 'us': 16547, 'virus': 14860, 'deaths': 14780, 'health': 14507, 'news': 14404, 'like': 13428, 'one': 13371, 'trump': 13270, '000': 12081, 'get': 11999, '2020': 11717, 'china': 11662, 'si': 10891, 'time': 10533, 'da': 10528, '14': 9985, 'total': 9555, 'realdonaldtrump': 9512, 'still': 9364, 'world': 9178, 'lockdown': 9143, 'please': 8962, 'day': 8938, 'di': 8351, 'india': 8336, 'would': 8266, 'know': 8243, 'need': 8213, 'go': 8203, 'death': 8068, 'pandemia': 7888, 'many': 7817, 'government': 7767, 'hospital': 7744, 'could': 7627, 'see': 7603, 'positive': 7590, 'going': 7570, 'corona': 7554, 'crisis': 7548, 'help': 7501, 'back': 7472, 'today': 7160, 'state': 7157, 'june': 7151, 'mask': 7095, 'may': 7045, 'due': 7033, 'social': 6958, 'test': 6791, 'home': 6777, 'uk': 6591, 'take': 6583, 'masks': 6576, 'read': 6567, 'na': 6480, 'even': 6474, 'delhi': 6391, 'country': 6386, 'number': 6272, 'patients': 6207, 'good': 6183, '10': 6182, 'et': 6181, 'die': 6140, 'spread': 6118, 're': 6083, 'says': 6078, 'daily': 6072, 'il': 5959, 'think': 5953, 'the': 5927, 'em': 5917, 'also': 5848, 'care': 5844, '24': 5828, 'nuevos': 5828, 'salud': 5813, 'live': 5758, 'public': 5742, 'make': 5703, 'well': 5697, 'vaccine': 5682, 'first': 5673, 'testing': 5616, 'work': 5550, '13': 5415, 'florida': 5402, 'safe': 5333, 'last': 5286}"
